1105N,"Military Personnel, Marine Corps",NAVY,06,Other Military Personnel Costs,185,Unemployment Benefits,Add,Y,"77,928","-22,000","55,928",0,0,0,0,0,0,"77,928","-22,000","55,928",U
1105N,"Military Personnel, Marine Corps",NAVY,06,Other Military Personnel Costs,195,Education Benefits,Add,Y,"7,125",0,"7,125",0,0,0,0,0,0,"7,125",0,"7,125",U
1105N,"Military Personnel, Marine Corps",NAVY,06,Other Military Personnel Costs,200,Adoption Expenses,Add,Y,116,0,116,0,0,0,0,0,0,116,0,116,U
1105N,"Military Personnel, Marine Corps",NAVY,06,Other Military Personnel Costs,210,Transportation Subsidy,Add,Y,"2,122",0,"2,122",0,0,0,0,0,0,"2,122",0,"2,122",U
1105N,"Military Personnel, Marine Corps",NAVY,06,Other Military Personnel Costs,215,Partial Dislocation Allowance,Add,Y,101,0,101,0,0,0,0,0,0,101,0,101,U
1105N,"Military Personnel, Marine Corps",NAVY,06,Other Military Personnel Costs,216,SGLI Extra Hazard Payments,Add,Y,0,0,0,"1,877",0,0,"1,877",0,"1,877","1,877",0,"1,877",U
1105N,"Military Personnel, Marine Corps",NAVY,06,Other Military Personnel Costs,218,Junior ROTC,Add,Y,"3,589",0,"3,589",0,0,0,0,0,0,"3,589",0,"3,589",U
1105N,"Military Personnel, Marine Corps",NAVY,,Less Reimbursables,,Less Reimbursables,Add,N,"-34,717",0,"-34,717",0,0,0,0,0,0,"-34,717",0,"-34,717",U
1001N,"MEDICARE - Retiree Health Care Contribution, MC",NAVY,01,Health Care Contribution - Officers,300,Marine Corps,Add,Y,"81,406","7,307","88,713",0,0,0,0,0,0,"81,406","7,307","88,713",U
1001N,"MEDICARE - Retiree Health Care Contribution, MC",NAVY,02,Health Care Contribution - Enlisted,300,Marine Corps,Add,Y,"621,765","55,808","677,573",0,0,0,0,0,0,"621,765","55,808","677,573",U
1405N,"Reserve Personnel, Navy",NAVY,01,Reserve Component Training and Support,010,Pay Group A Training  (15 Days & Drills 24/48),Add,Y,"625,660","13,252","638,912",0,0,0,0,0,0,"625,660","13,252","638,912",U
1405N,"Reserve Personnel, Navy",NAVY,01,Reserve Component Training and Support,020,Pay Group B Training  (Backfill For Active Duty),Add,Y,"7,369",-255,"7,114",0,0,0,0,0,0,"7,369",-255,"7,114",U
1405N,"Reserve Personnel, Navy",NAVY,01,Reserve Component Training and Support,030,Pay Group F Training  (Recruits),Add,Y,"62,904","-1,418","61,486",0,0,0,0,0,0,"62,904","-1,418","61,486",U
1405N,"Reserve Personnel, Navy",NAVY,01,Reserve Component Training and Support,060,Mobilization Training,Add,Y,"8,732","1,080","9,812",0,0,0,0,0,0,"8,732","1,080","9,812",U
1405N,"Reserve Personnel, Navy",NAVY,01,Reserve Component Training and Support,070,School Training,Add,Y,"50,441",683,"51,124",0,0,0,0,0,0,"50,441",683,"51,124",U
1405N,"Reserve Personnel, Navy",NAVY,01,Reserve Component Training and Support,080,Special Training,Add,Y,"112,504","-5,402","107,102","11,574",0,0,"11,574",0,"11,574","124,078","-5,402","118,676",U
1405N,"Reserve Personnel, Navy",NAVY,01,Reserve Component Training and Support,090,Administration and Support,Add,Y,"1,004,041","-3,186","1,000,855",355,0,0,355,0,355,"1,004,396","-3,186","1,001,210",U
1405N,"Reserve Personnel, Navy",NAVY,01,Reserve Component Training and Support,100,Education Benefits,Add,Y,105,-30,75,0,0,0,0,0,0,105,-30,75,U
1405N,"Reserve Personnel, Navy",NAVY,01,Reserve Component Training and Support,120,Health Profession Scholarship,Add,Y,"52,399",145,"52,544",0,0,0,0,0,0,"52,399",145,"52,544",U
1002N,"MEDICARE - Retiree Health Care Contribution, N RES",NAVY,01,Health Care Contribution - Reserve Component,300,"Reserve Personnel, Navy",Add,Y,"112,246","11,202","123,448",0,0,0,0,0,0,"112,246","11,202","123,448",U
1108N,"Reserve Personnel, Marine Corps",NAVY,01,Reserve Component Training and Support,010,Pay Group A Training  (15 Days & Drills 24/48),Add,Y,"274,555",-523,"274,032",0,0,0,0,0,0,"274,555",-523,"274,032",U
1108N,"Reserve Personnel, Marine Corps",NAVY,01,Reserve Component Training and Support,020,Pay Group B Training  (Backfill For Active Duty),Add,Y,"43,539","-2,688","40,851",0,0,0,0,0,0,"43,539","-2,688","40,851",U
1108N,"Reserve Personnel, Marine Corps",NAVY,01,Reserve Component Training and Support,030,Pay Group F Training  (Recruits),Add,Y,"124,902","-1,427","123,475",0,0,0,0,0,0,"124,902","-1,427","123,475",U
1108N,"Reserve Personnel, Marine Corps",NAVY,01,Reserve Component Training and Support,060,Mobilization Training,Add,Y,"2,096",-166,"1,930",0,0,0,0,0,0,"2,096",-166,"1,930",U
1108N,"Reserve Personnel, Marine Corps",NAVY,01,Reserve Component Training and Support,070,School Training,Add,Y,"24,607",165,"24,772",0,0,0,0,0,0,"24,607",165,"24,772",U
1108N,"Reserve Personnel, Marine Corps",NAVY,01,Reserve Component Training and Support,080,Special Training,Add,Y,"29,000","9,614","38,614","3,700",0,0,"3,700",0,"3,700","32,700","9,614","42,314",U
1108N,"Reserve Personnel, Marine Corps",NAVY,01,Reserve Component Training and Support,090,Administration and Support,Add,Y,"237,484","-3,451","234,033",64,0,0,64,0,64,"237,548","-3,451","234,097",U
1108N,"Reserve Personnel, Marine Corps",NAVY,01,Reserve Component Training and Support,095,Platoon Leader Class,Add,Y,"8,124",569,"8,693",0,0,0,0,0,0,"8,124",569,"8,693",U
1108N,"Reserve Personnel, Marine Corps",NAVY,01,Reserve Component Training and Support,100,Education Benefits,Add,Y,688,-96,592,0,0,0,0,0,0,688,-96,592,U
1003N,"MEDICARE - Retiree Health Care Contribution, MC RES",NAVY,01,Health Care Contribution - Reserve Component,300,"Reserve Personnel, Marine Corps",Add,Y,"64,942","6,688","71,630",0,0,0,0,0,0,"64,942","6,688","71,630",U
3500F,"Military Personnel, Air Force",AF,01,Pay and Allowances of Officers,005,Basic Pay,Add,Y,"4,886,786","-2,384","4,884,402","104,751","5,585","10,047","120,383","-7,154","113,229","4,989,968","7,663","4,997,631",U
3500F,"Military Personnel, Air Force",AF,01,Pay and Allowances of Officers,010,Retired Pay Accrual,Add,Y,"1,433,571","-30,744","1,402,827","24,721","1,318","1,421","27,460","-1,677","25,783","1,457,933","-29,323","1,428,610",U
3500F,"Military Personnel, Air Force",AF,01,Pay and Allowances of Officers,025,Basic Allowance for Housing,Add,Y,"1,507,570","-43,889","1,463,681","33,351","1,778","1,944","37,073","-2,270","34,803","1,540,429","-41,945","1,498,484",U
3500F,"Military Personnel, Air Force",AF,01,Pay and Allowances of Officers,030,Basic Allowance for Subsistence,Add,Y,"199,210","-8,972","190,238","3,745",200,275,"4,220",-264,"3,956","202,891","-8,697","194,194",U
3500F,"Military Personnel, Air Force",AF,01,Pay and Allowances of Officers,035,Incentive Pays,Add,Y,"230,325","3,204","233,529",0,0,0,0,0,0,"230,325","3,204","233,529",U
3500F,"Military Personnel, Air Force",AF,01,Pay and Allowances of Officers,040,Special Pays,Add,Y,"303,925","-3,444","300,481","5,227",323,800,"6,350",-361,"5,989","309,114","-2,644","306,470",U
3500F,"Military Personnel, Air Force",AF,01,Pay and Allowances of Officers,045,Allowances,Add,Y,"110,509",-254,"110,255","5,610",304,"1,000","6,914",-337,"6,577","116,086",746,"116,832",U
3500F,"Military Personnel, Air Force",AF,01,Pay and Allowances of Officers,050,Separation Pay,Add,Y,"54,540","-3,337","51,203",0,0,0,0,0,0,"54,540","-3,337","51,203",U
3500F,"Military Personnel, Air Force",AF,01,Pay and Allowances of Officers,055,Social Security Tax,Add,Y,"373,187",-166,"373,021","8,013",427,764,"9,204",-547,"8,657","381,080",598,"381,678",U
3500F,"Military Personnel, Air Force",AF,02,Pay and Allowances of Enlisted,060,Basic Pay,Add,Y,"8,811,898","110,351","8,922,249","199,730","10,476","64,270","274,476","-16,179","258,297","9,005,925","174,621","9,180,546",U
3500F,"Military Personnel, Air Force",AF,02,Pay and Allowances of Enlisted,065,Retired Pay Accrual,Add,Y,"2,591,637","-20,691","2,570,946","47,136","2,472","13,037","62,645","-4,261","58,384","2,636,984","-7,654","2,629,330",U
3500F,"Military Personnel, Air Force",AF,02,Pay and Allowances of Enlisted,080,Basic Allowance for Housing,Add,Y,"3,674,509","-66,058","3,608,451","86,671","4,546","23,994","115,211","-6,220","108,991","3,759,506","-42,064","3,717,442",U
3500F,"Military Personnel, Air Force",AF,02,Pay and Allowances of Enlisted,085,Incentive Pays,Add,Y,"35,601","1,586","37,187",0,0,0,0,0,0,"35,601","1,586","37,187",U
3500F,"Military Personnel, Air Force",AF,02,Pay and Allowances of Enlisted,090,Special Pays,Add,Y,"357,581","49,445","407,026","20,006","1,154","1,800","22,960","-1,315","21,645","377,426","51,245","428,671",U
3500F,"Military Personnel, Air Force",AF,02,Pay and Allowances of Enlisted,095,Allowances,Add,Y,"503,008","20,256","523,264","19,146",810,"2,900","22,856",-942,"21,914","522,022","23,156","545,178",U
3500F,"Military Personnel, Air Force",AF,02,Pay and Allowances of Enlisted,100,Separation Pay,Add,Y,"109,908","35,156","145,064",0,0,0,0,0,0,"109,908","35,156","145,064",U
3500F,"Military Personnel, Air Force",AF,02,Pay and Allowances of Enlisted,105,Social Security Tax,Add,Y,"674,109","8,444","682,553","15,279",801,"4,917","20,997","-1,399","19,598","688,790","13,361","702,151",U
3500F,"Military Personnel, Air Force",AF,03,Pay And Allowances Of Cadets,110,Academy Cadets,Add,Y,"72,144","4,344","76,488",0,0,0,0,0,0,"72,144","4,344","76,488",U
3500F,"Military Personnel, Air Force",AF,04,Subsistence of Enlisted Personnel,115,Basic Allowance for Subsistence,Add,Y,"1,007,662","-16,154","991,508","22,208","1,165","6,306","29,679","-1,605","28,074","1,029,430","-9,848","1,019,582",U
3500F,"Military Personnel, Air Force",AF,04,Subsistence of Enlisted Personnel,120,Subsistence-In-Kind,Add,Y,"131,986","1,033","133,019","93,369","4,888","7,100","105,357","-5,413","99,944","224,830","8,133","232,963",U
3500F,"Military Personnel, Air Force",AF,04,Subsistence of Enlisted Personnel,121,Family Subsistence Supplemental Allowance,Add,Y,8,0,8,0,0,0,0,0,0,8,0,8,U
3500F,"Military Personnel, Air Force",AF,05,Permanent Change of Station Travel,125,Accession Travel,Add,Y,"90,791","18,011","108,802",0,0,0,0,0,0,"90,791","18,011","108,802",U
3500F,"Military Personnel, Air Force",AF,05,Permanent Change of Station Travel,130,Training Travel,Add,Y,"71,207","-3,284","67,923",0,0,0,0,0,0,"71,207","-3,284","67,923",U
3500F,"Military Personnel, Air Force",AF,05,Permanent Change of Station Travel,135,Operational Travel,Add,Y,"265,682","12,643","278,325",0,0,0,0,0,0,"265,682","12,643","278,325",U
3500F,"Military Personnel, Air Force",AF,05,Permanent Change of Station Travel,140,Rotational Travel,Add,Y,"567,998","-7,316","560,682",0,0,0,0,0,0,"567,998","-7,316","560,682",U
3500F,"Military Personnel, Air Force",AF,05,Permanent Change of Station Travel,145,Separation Travel,Add,Y,"147,938","12,677","160,615",0,0,0,0,0,0,"147,938","12,677","160,615",U
3500F,"Military Personnel, Air Force",AF,05,Permanent Change of Station Travel,150,Travel of Organized Units,Add,Y,"9,204","-1,933","7,271",0,0,0,0,0,0,"9,204","-1,933","7,271",U
3500F,"Military Personnel, Air Force",AF,05,Permanent Change of Station Travel,155,Non-Temporary Storage,Add,Y,"23,664","2,817","26,481",0,0,0,0,0,0,"23,664","2,817","26,481",U
3500F,"Military Personnel, Air Force",AF,05,Permanent Change of Station Travel,160,Temporary Lodging Expense,Add,Y,"34,701",169,"34,870",0,0,0,0,0,0,"34,701",169,"34,870",U
3500F,"Military Personnel, Air Force",AF,06,Other Military Personnel Costs,170,Apprehension of Military Deserters,Add,Y,16,0,16,0,0,0,0,0,0,16,0,16,U
3500F,"Military Personnel, Air Force",AF,06,Other Military Personnel Costs,175,Interest on Uniformed Services Savings,Add,Y,"2,691",0,"2,691",0,0,0,0,0,0,"2,691",0,"2,691",U
3500F,"Military Personnel, Air Force",AF,06,Other Military Personnel Costs,180,Death Gratuities,Add,Y,"16,000","-1,500","14,500","1,000",0,0,"1,000",0,"1,000","17,000","-1,500","15,500",U
3500F,"Military Personnel, Air Force",AF,06,Other Military Personnel Costs,185,Unemployment Benefits,Add,Y,"53,431","-19,999","33,432","24,626","1,058","-10,000","15,684","-1,515","14,169","77,600","-29,999","47,601",U
3500F,"Military Personnel, Air Force",AF,06,Other Military Personnel Costs,195,Education Benefits,Add,Y,79,21,100,0,0,0,0,0,0,79,21,100,U
3500F,"Military Personnel, Air Force",AF,06,Other Military Personnel Costs,200,Adoption Expenses,Add,Y,435,25,460,0,0,0,0,0,0,435,25,460,U
3500F,"Military Personnel, Air Force",AF,06,Other Military Personnel Costs,210,Transportation Subsidy,Add,Y,"4,841",0,"4,841",0,0,0,0,0,0,"4,841",0,"4,841",U
3500F,"Military Personnel, Air Force",AF,06,Other Military Personnel Costs,215,Partial Dislocation Allowance,Add,Y,723,-310,413,0,0,0,0,0,0,723,-310,413,U
3500F,"Military Personnel, Air Force",AF,06,Other Military Personnel Costs,216,SGLI Extra Hazard Payments,Add,Y,0,0,0,"5,307",335,800,"6,442",-371,"6,071","5,271",800,"6,071",U
3500F,"Military Personnel, Air Force",AF,06,Other Military Personnel Costs,217,Reserve Officers Training Corps (ROTC),Add,Y,"29,445",2,"29,447",0,0,0,0,0,0,"29,445",2,"29,447",U
3500F,"Military Personnel, Air Force",AF,06,Other Military Personnel Costs,218,Junior ROTC,Add,Y,"18,200",-549,"17,651",0,0,0,0,0,0,"18,200",-549,"17,651",U
3500F,"Military Personnel, Air Force",AF,,Less Reimbursables,,Less Reimbursables,Add,N,"-462,105",0,"-462,105",0,0,0,0,0,0,"-462,105",0,"-462,105",U
1007F,"MEDICARE - Retiree Health Care Contribution, AF",AF,01,Health Care Contribution - Officers,300,Air Force,Add,Y,"240,500","21,587","262,087",0,0,0,0,0,0,"240,500","21,587","262,087",U
1007F,"MEDICARE - Retiree Health Care Contribution, AF",AF,02,Health Care Contribution - Enlisted,300,Air Force,Add,Y,"970,312","87,092","1,057,404",0,0,0,0,0,0,"970,312","87,092","1,057,404",U
3700F,"Reserve Personnel, Air Force",AF,01,Reserve Component Training and Support,010,Pay Group A Training  (15 Days & Drills 24/48),Add,Y,"696,068","-13,765","682,303",0,0,0,0,0,0,"696,068","-13,765","682,303",U
3700F,"Reserve Personnel, Air Force",AF,01,Reserve Component Training and Support,020,Pay Group B Training  (Backfill For Active Duty),Add,Y,"98,133","-6,793","91,340",0,0,0,0,0,0,"98,133","-6,793","91,340",U
3700F,"Reserve Personnel, Air Force",AF,01,Reserve Component Training and Support,030,Pay Group F Training  (Recruits),Add,Y,"55,568","-8,677","46,891",0,0,0,0,0,0,"55,568","-8,677","46,891",U
3700F,"Reserve Personnel, Air Force",AF,01,Reserve Component Training and Support,040,Pay Group P Training  (Pipeline Recruits),Add,Y,"2,559",710,"3,269",0,0,0,0,0,0,"2,559",710,"3,269",U
3700F,"Reserve Personnel, Air Force",AF,01,Reserve Component Training and Support,060,Mobilization Training,Add,Y,703,-8,695,0,0,0,0,0,0,703,-8,695,U
3700F,"Reserve Personnel, Air Force",AF,01,Reserve Component Training and Support,070,School Training,Add,Y,"159,593","9,051","168,644",0,0,0,0,0,0,"159,593","9,051","168,644",U
3700F,"Reserve Personnel, Air Force",AF,01,Reserve Component Training and Support,080,Special Training,Add,Y,"244,844","40,793","285,637","20,535",0,0,"20,535",0,"20,535","265,379","40,793","306,172",U
3700F,"Reserve Personnel, Air Force",AF,01,Reserve Component Training and Support,090,Administration and Support,Add,Y,"409,615","-18,091","391,524",0,0,0,0,0,0,"409,615","-18,091","391,524",U
3700F,"Reserve Personnel, Air Force",AF,01,Reserve Component Training and Support,100,Education Benefits,Add,Y,"12,533","1,067","13,600",0,0,0,0,0,0,"12,533","1,067","13,600",U
3700F,"Reserve Personnel, Air Force",AF,01,Reserve Component Training and Support,120,Health Profession Scholarship,Add,Y,"60,301","-8,012","52,289",0,0,0,0,0,0,"60,301","-8,012","52,289",U
3700F,"Reserve Personnel, Air Force",AF,01,Reserve Component Training and Support,130,Other Programs (Admin & Support),Add,Y,"2,989",-144,"2,845",0,0,0,0,0,0,"2,989",-144,"2,845",U
1008F,"MEDICARE - Retiree Health Care Contribution, AF RES",AF,01,Health Care Contribution - Reserve Component,300,"Reserve Personnel, Air Force",Add,Y,"113,540","11,753","125,293",0,0,0,0,0,0,"113,540","11,753","125,293",U
3850F,"National Guard Personnel, Air Force",AF,01,Reserve Component Training and Support,010,Pay Group A Training  (15 Days & Drills 24/48),Add,Y,"934,650","24,411","959,061",0,0,0,0,0,0,"934,650","24,411","959,061",U
3850F,"National Guard Personnel, Air Force",AF,01,Reserve Component Training and Support,030,Pay Group F Training  (Recruits),Add,Y,"131,022","-42,272","88,750",0,0,0,0,0,0,"131,022","-42,272","88,750",U
3850F,"National Guard Personnel, Air Force",AF,01,Reserve Component Training and Support,040,Pay Group P Training  (Pipeline Recruits),Add,Y,"10,555","-1,879","8,676",0,0,0,0,0,0,"10,555","-1,879","8,676",U
3850F,"National Guard Personnel, Air Force",AF,01,Reserve Component Training and Support,070,School Training,Add,Y,"349,904","5,810","355,714",0,0,0,0,0,0,"349,904","5,810","355,714",U
3850F,"National Guard Personnel, Air Force",AF,01,Reserve Component Training and Support,080,Special Training,Add,Y,"167,077","25,166","192,243","5,288",0,0,"5,288",0,"5,288","172,365","25,166","197,531",U
3850F,"National Guard Personnel, Air Force",AF,01,Reserve Component Training and Support,090,Administration and Support,Add,Y,"1,678,355","11,364","1,689,719",0,0,0,0,0,0,"1,678,355","11,364","1,689,719",U
3850F,"National Guard Personnel, Air Force",AF,01,Reserve Component Training and Support,100,Education Benefits,Add,Y,"8,502",0,"8,502",0,0,0,0,0,0,"8,502",0,"8,502",U
1009F,"MEDICARE - Retiree Health Care Contribution, AF GUARD",AF,01,Health Care Contribution - Reserve Component,300,"National Guard Personnel, Air Force",Add,Y,"196,419","19,918","216,337",0,0,0,0,0,0,"196,419","19,918","216,337",U
