2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,55 ,83,Elect Equip - Electronic Warfare (EW),8387B05201,Lightweight Counter Mortar Radar,A,Weapon System Cost,Add,0,"74,038",0,0,0,"74,038",0,"25,892",0,0,0,"30,800",0,"56,692",0,0,0,"56,692",0,"99,930",0,"30,800",0,"130,730",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,56 ,83,Elect Equip - Electronic Warfare (EW),8488K00002,EW Planning & Management Tools (EWPMT),A,Weapon System Cost,Add,0,"3,235",0,0,0,"3,235",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,235",0,0,0,"3,235",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,57 ,83,Elect Equip - Electronic Warfare (EW),8489W60001,Air Vigilance (AV),A,Weapon System Cost,Add,0,733,0,0,0,733,0,0,0,0,0,0,0,0,0,0,0,0,0,733,0,0,0,733,U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,58 ,83,Elect Equip - Electronic Warfare (EW),9926BL5287,Family Of Persistent Surveillance Capabilitie,A,Weapon System Cost,Add,0,"1,740",0,0,0,"1,740",0,"11,610",0,0,0,"21,191",0,"32,801",0,0,0,"32,801",0,"13,350",0,"21,191",0,"34,541",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,59 ,83,Elect Equip - Electronic Warfare (EW),9996BL5283,Counterintelligence/Security Countermeasures,A,Weapon System Cost,Add,0,455,0,0,0,455,0,"23,890",0,0,0,0,0,"23,890",0,0,0,"23,890",0,"24,345",0,0,0,"24,345",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,60 ,83,Elect Equip - Electronic Warfare (EW),9997BL5285,CI Modernization,A,Weapon System Cost,Add,0,176,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,176,U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,61 ,86,Elect Equip - Tactical Surv. (Tac Surv),0125WK5057,Sentinel Mods,A,Weapon System Cost,Add,0,"40,171",0,0,0,"40,171",0,0,0,0,0,0,0,0,0,0,0,0,0,"40,171",0,0,0,"40,171",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,62 ,86,Elect Equip - Tactical Surv. (Tac Surv),0140KA3500,Night Vision Devices,A,Weapon System Cost,Add,0,"163,029",0,"26,141",0,"189,170",0,0,0,0,0,0,0,0,0,0,0,0,0,"163,029",0,"26,141",0,"189,170",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,63 ,86,Elect Equip - Tactical Surv. (Tac Surv),0155K35110,Small Tactical Optical Rifle Mounted MLRF,A,Weapon System Cost,Add,0,"15,885",0,"2,958",0,"18,843",0,0,0,0,0,0,0,0,0,0,0,0,0,"15,885",0,"2,958",0,"18,843",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,64 ,86,Elect Equip - Tactical Surv. (Tac Surv),0169BZ6501,Base Expeditiary Targeting and Surv Sys,A,Weapon System Cost,Add,0,0,0,0,0,0,0,0,0,0,0,"82,590",0,"82,590",0,0,0,"82,590",0,0,0,"82,590",0,"82,590",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,65 ,86,Elect Equip - Tactical Surv. (Tac Surv),0173BZ0501,Indirect Fire Protection Family of Systems,A,Weapon System Cost,Add,0,"48,427",0,"39,670",0,"88,097",0,"4,270",0,"72,000",0,"102,640",0,"178,910",0,"-72,000",0,"106,910",0,"52,697",0,"142,310",0,"195,007",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,66 ,86,Elect Equip - Tactical Surv. (Tac Surv),0177K22001,Family of Weapon Sights (FWS),A,Weapon System Cost,Add,0,"55,536",0,0,0,"55,536",0,0,0,0,0,0,0,0,0,0,0,0,0,"55,536",0,0,0,"55,536",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,67 ,86,Elect Equip - Tactical Surv. (Tac Surv),0178AD3200,Artillery Accuracy Equip,A,Weapon System Cost,Add,0,"4,187",0,0,0,"4,187",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,187",0,0,0,"4,187",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,68 ,86,Elect Equip - Tactical Surv. (Tac Surv),0245W61990,Joint Battle Command - Platform (JBC-P),A,Weapon System Cost,Add,0,"137,501",0,"90,072",0,"227,573",0,0,0,0,0,0,0,0,0,0,0,0,0,"137,501",0,"90,072",0,"227,573",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,69 ,86,Elect Equip - Tactical Surv. (Tac Surv),0254K32101,Joint Effects Targeting System (JETS),A,Weapon System Cost,Add,0,"50,726",0,0,0,"50,726",0,0,0,0,0,0,0,0,0,0,0,0,0,"50,726",0,0,0,"50,726",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,70 ,86,Elect Equip - Tactical Surv. (Tac Surv),0255KA3100,Mod of In-Svc Equip (LLDR),A,Weapon System Cost,Add,0,"28,058",0,0,0,"28,058",0,0,0,0,0,0,0,0,0,0,0,0,0,"28,058",0,0,0,"28,058",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,71 ,86,Elect Equip - Tactical Surv. (Tac Surv),5726K99200,Computer Ballistics:  LHMBC XM32,A,Weapon System Cost,Add,0,"5,924",0,0,0,"5,924",0,0,0,0,0,0,0,0,0,0,0,0,0,"5,924",0,0,0,"5,924",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,72 ,86,Elect Equip - Tactical Surv. (Tac Surv),7500K99300,Mortar Fire Control System,A,Weapon System Cost,Add,0,"22,331",0,0,0,"22,331",0,"2,572",0,0,0,0,0,"2,572",0,0,0,"2,572",0,"24,903",0,0,0,"24,903",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,73 ,86,Elect Equip - Tactical Surv. (Tac Surv),8386BA5500,Counterfire Radars,A,Weapon System Cost,Add,0,"314,509",0,0,0,"314,509",0,0,0,0,0,0,0,0,0,0,0,0,0,"314,509",0,0,0,"314,509",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,74 ,89,Elect Equip - Tactical C2 Systems,9060B28501,Fire Support C2 Family,A,Weapon System Cost,Add,0,"8,660",0,0,0,"8,660",0,0,0,0,0,0,0,0,0,0,0,0,0,"8,660",0,0,0,"8,660",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,75 ,89,Elect Equip - Tactical C2 Systems,9266AD5070,AIR & MSL Defense Planning & Control Sys,A,Weapon System Cost,Add,0,"54,376",0,"2,205",0,"56,581",31,"69,958",0,0,0,0,31,"69,958",0,0,31,"69,958",31,"124,334",0,"2,205",31,"126,539",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,76 ,89,Elect Equip - Tactical C2 Systems,9280BZ5075,IAMD Battle Command System,A,Weapon System Cost,Add,0,"204,969",0,0,0,"204,969",0,0,0,0,0,0,0,0,0,0,0,0,0,"204,969",0,0,0,"204,969",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,77 ,89,Elect Equip - Tactical C2 Systems,9442BD3955,Life Cycle Software Support (LCSS),A,Weapon System Cost,Add,0,"4,718",0,0,0,"4,718",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,718",0,0,0,"4,718",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,78 ,89,Elect Equip - Tactical C2 Systems,9705BA9301,Network Management Initialization and Service,A,Weapon System Cost,Add,0,"11,063",0,0,0,"11,063",0,0,0,0,0,0,0,0,0,0,0,0,0,"11,063",0,0,0,"11,063",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,79 ,89,Elect Equip - Tactical C2 Systems,9742BA9320,Maneuver Control System (MCS),A,Weapon System Cost,Add,0,"151,318",0,0,0,"151,318",0,0,0,0,0,0,0,0,0,0,0,0,0,"151,318",0,0,0,"151,318",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,80 ,89,Elect Equip - Tactical C2 Systems,9875W30001,Global Combat Support System-Army (GCSS-A),A,Weapon System Cost,Add,0,"155,660",0,0,0,"155,660",0,0,0,0,0,0,0,0,0,0,0,0,0,"155,660",0,0,0,"155,660",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,81 ,89,Elect Equip - Tactical C2 Systems,9921B66701,Integrated Personnel and Pay System-Army (IPP,A,Weapon System Cost,Add,0,"4,214",0,0,0,"4,214",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,214",0,0,0,"4,214",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,82 ,89,Elect Equip - Tactical C2 Systems,9966BZ9966,Reconnaissance and Surveying Instrument Set,A,Weapon System Cost,Add,0,"16,185",0,0,0,"16,185",0,0,0,0,0,0,0,0,0,0,0,0,0,"16,185",0,0,0,"16,185",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,83 ,89,Elect Equip - Tactical C2 Systems,9971B99901,Mod of In-Svc Equipment (ENFIRE),A,Weapon System Cost,Add,0,"1,565",0,0,0,"1,565",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,565",0,0,0,"1,565",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,84 ,92,Elect Equip - Automation,3001BE4169,Army Training Modernization,A,Weapon System Cost,Add,0,"17,693",0,0,0,"17,693",0,0,0,0,0,0,0,0,0,0,0,0,0,"17,693",0,0,0,"17,693",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,85 ,92,Elect Equip - Automation,3002BD3000,Automated Data Processing Equip,A,Weapon System Cost,Add,0,"107,960",0,"27,630",0,"135,590",0,"9,900",0,0,0,0,0,"9,900",0,0,0,"9,900",0,"117,860",0,"27,630",0,"145,490",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,86 ,92,Elect Equip - Automation,3004B55500,General Fund Enterprise Business Systems Fam,A,Weapon System Cost,Add,0,"6,416",0,0,0,"6,416",0,0,0,0,0,0,0,0,0,0,0,0,0,"6,416",0,0,0,"6,416",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,87 ,92,Elect Equip - Automation,3005B66501,High Perf Computing Mod Pgm (HPCMP),A,Weapon System Cost,Add,0,"58,614",0,0,0,"58,614",0,0,0,0,0,0,0,0,0,0,0,0,0,"58,614",0,0,0,"58,614",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,88 ,92,Elect Equip - Automation,3009B66001,Contract Writing System,A,Weapon System Cost,Add,0,986,0,0,0,986,0,0,0,0,0,0,0,0,0,0,0,0,0,986,0,0,0,986,U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,89 ,92,Elect Equip - Automation,9956BE4167,Reserve Component Automation Sys (RCAS),A,Weapon System Cost,Add,0,"23,828",0,0,0,"23,828",0,0,0,0,0,0,0,0,0,0,0,0,0,"23,828",0,0,0,"23,828",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,90 ,95,Elect Equip - Audio Visual Sys (A/V),9993B68501,Tactical Digital Media,A,Weapon System Cost,Add,0,"1,191",0,0,0,"1,191",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,191",0,0,0,"1,191",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,91 ,95,Elect Equip - Audio Visual Sys (A/V),9998BL5300,Items Less Than $5M (Surveying Equipment),A,Weapon System Cost,Add,0,"1,995",0,0,0,"1,995",0,96,0,0,0,0,0,96,0,0,0,96,0,"2,091",0,0,0,"2,091",U
2035A,"Other Procurement, Army",ARMY,02,Communications and Electronics Equipment,92 ,98,Elect Equip - Support,2716BF5400,Production Base Support (C-E),A,Weapon System Cost,Add,0,403,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,403,U
2035A,"Other Procurement, Army",,02,Communications and Electronics Equipment,,99,Classified Programs,9999999999,Classified Programs,,,Add,0,"4,436",0,0,0,"4,436",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,436",0,0,0,"4,436",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,93 ,10,Chemical Defensive Equipment,2205W01103,Protective Systems,A,Weapon System Cost,Add,0,"2,966",0,"10,500",0,"13,466",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,966",0,"10,500",0,"13,466",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,94 ,10,Chemical Defensive Equipment,2224M11205,Family of Non-Lethal Equipment  (FNLE),A,Weapon System Cost,Add,0,"9,795",0,0,0,"9,795",0,0,0,0,0,0,0,0,0,0,0,0,0,"9,795",0,0,0,"9,795",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,95 ,10,Chemical Defensive Equipment,2300M90101,Base Defense Systems (BDS),A,Weapon System Cost,Add,0,0,0,0,0,0,0,0,0,0,0,"26,572",0,"26,572",0,0,0,"26,572",0,0,0,"26,572",0,"26,572",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,96 ,10,Chemical Defensive Equipment,4516M01001,CBRN Defense,A,Weapon System Cost,Add,0,"17,922",0,"25,000",0,"42,922",0,"1,841",0,0,0,"2,980",0,"4,821",0,0,0,"4,821",0,"19,763",0,"27,980",0,"47,743",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,97 ,15,Bridging Equipment,2831MX0100,Tactical Bridging,A,Weapon System Cost,Add,0,"13,553",0,0,0,"13,553",0,"26,000",0,0,0,0,0,"26,000",0,0,0,"26,000",0,"39,553",0,0,0,"39,553",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,98 ,15,Bridging Equipment,3542MA8890,"Tactical Bridge, Float-Ribbon",A,Weapon System Cost,Add,0,"25,244",0,0,0,"25,244",0,0,0,0,0,0,0,0,0,0,0,0,0,"25,244",0,0,0,"25,244",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,99 ,15,Bridging Equipment,3758G06520,Bridge Supplemental Set,A,Weapon System Cost,Add,0,983,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,983,0,0,0,983,U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,100,15,Bridging Equipment,3974G07000,Common Bridge Transporter (CBT) Recap,A,Weapon System Cost,Add,0,"25,176",0,0,0,"25,176",0,0,0,0,0,0,0,0,0,0,0,0,0,"25,176",0,0,0,"25,176",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,101,20,Engineer (Non-Construction) Equipment,2881R68400,Grnd Standoff Mine Detectn Sysm (GSTAMIDS),A,Weapon System Cost,Add,0,"39,350",0,0,0,"39,350",0,0,0,0,0,0,0,0,0,0,0,0,0,"39,350",0,0,0,"39,350",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,102,20,Engineer (Non-Construction) Equipment,2888R68260,Area Mine Detection System (AMDS),A,Weapon System Cost,Add,0,"10,500",0,0,0,"10,500",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,500",0,0,0,"10,500",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,103,20,Engineer (Non-Construction) Equipment,2889R64001,Husky Mounted Detection System (HMDS),A,Weapon System Cost,Add,0,274,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,274,U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,104,20,Engineer (Non-Construction) Equipment,4865M80400,Robotic Combat Support System (RCSS),A,Weapon System Cost,Add,0,"2,951",0,0,0,"2,951",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,951",0,0,0,"2,951",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,105,20,Engineer (Non-Construction) Equipment,4867W12001,EOD Robotics Systems Recapitalization,A,Weapon System Cost,Add,0,"1,949",0,0,0,"1,949",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,949",0,0,0,"1,949",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,106,20,Engineer (Non-Construction) Equipment,4868W12002,Robotics and Applique Systems,A,Weapon System Cost,Add,0,"5,203",0,0,0,"5,203",0,268,0,0,0,0,0,268,0,0,0,268,0,"5,471",0,0,0,"5,471",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,107,20,Engineer (Non-Construction) Equipment,5900MA9200,Explosive Ordnance Disposal Eqpmt (EOD EQPMT),A,Weapon System Cost,Add,0,"5,570",0,0,0,"5,570",0,0,0,0,0,0,0,0,0,0,0,0,0,"5,570",0,0,0,"5,570",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,108,20,Engineer (Non-Construction) Equipment,5912M60001,Remote Demolition Systems,A,Weapon System Cost,Add,0,"6,238",0,0,0,"6,238",0,0,0,0,0,0,0,0,0,0,0,0,0,"6,238",0,0,0,"6,238",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,109,20,Engineer (Non-Construction) Equipment,5943MA7700,"< $5m, Countermine Equipment",A,Weapon System Cost,Add,0,836,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,0,0,836,U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,110,20,Engineer (Non-Construction) Equipment,8500R12001,Family of Boats and Motors,A,Weapon System Cost,Add,0,"3,171",0,0,0,"3,171",0,280,0,0,0,0,0,280,0,0,0,280,0,"3,451",0,0,0,"3,451",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,111,25,Combat Service Support Equipment,0100MF9000,Heaters and ECU'S,A,Weapon System Cost,Add,0,"18,707",0,0,0,"18,707",0,894,0,0,0,0,0,894,0,0,0,894,0,"19,601",0,0,0,"19,601",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,112,25,Combat Service Support Equipment,8796MA6800,Soldier Enhancement,A,Weapon System Cost,Add,0,"2,112",0,0,0,"2,112",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,112",0,0,0,"2,112",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,113,25,Combat Service Support Equipment,8822G01101,Personnel Recovery Support System (PRSS),A,Weapon System Cost,Add,0,"10,856",0,0,0,"10,856",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,856",0,0,0,"10,856",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,114,25,Combat Service Support Equipment,8825R80501,Ground Soldier System,A,Weapon System Cost,Add,0,"32,419",0,0,0,"32,419",0,0,0,0,0,0,0,0,0,0,0,0,0,"32,419",0,0,0,"32,419",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,115,25,Combat Service Support Equipment,8827R80800,Mobile Soldier Power,A,Weapon System Cost,Add,0,"30,014",0,0,0,"30,014",0,0,0,0,0,0,0,0,0,0,0,0,0,"30,014",0,0,0,"30,014",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,116,25,Combat Service Support Equipment,8860M80200,Force Provider,A,Weapon System Cost,Add,0,0,0,0,0,0,0,"53,800",0,0,0,0,0,"53,800",0,0,0,"53,800",0,"53,800",0,0,0,"53,800",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,117,25,Combat Service Support Equipment,9120M65800,Field Feeding Equipment,A,Weapon System Cost,Add,0,"12,544",0,0,0,"12,544",0,"2,665",0,0,0,0,0,"2,665",0,0,0,"2,665",0,"15,209",0,0,0,"15,209",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,118,25,Combat Service Support Equipment,9140MA7804,Cargo Aerial Del & Personnel Parachute System,A,Weapon System Cost,Add,0,"18,509",0,0,0,"18,509",0,"2,400",0,0,0,0,0,"2,400",0,0,0,"2,400",0,"20,909",0,0,0,"20,909",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,119,25,Combat Service Support Equipment,9462R70001,Family of Engr Combat and Construction Sets,A,Weapon System Cost,Add,0,"29,384",0,0,0,"29,384",0,"9,789",0,0,0,0,0,"9,789",0,0,0,"9,789",0,"39,173",0,0,0,"39,173",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,120,25,Combat Service Support Equipment,9530ML5301,Items Less Than $5M (Eng Spt),A,Weapon System Cost,Add,0,0,0,0,0,0,0,300,0,0,0,0,0,300,0,0,0,300,0,300,0,0,0,300,U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,121,30,Petroleum Equipment,0725MB6400,Quality Surveillance Equipment,A,Weapon System Cost,Add,0,"4,487",0,0,0,"4,487",0,"4,800",0,0,0,0,0,"4,800",0,0,0,"4,800",0,"9,287",0,0,0,"9,287",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,122,30,Petroleum Equipment,4700MA6000,"Distribution Systems, Petroleum & Water",A,Weapon System Cost,Add,0,"42,656",0,0,0,"42,656",174,"78,240",0,0,0,0,174,"78,240",0,0,174,"78,240",174,"120,896",0,0,174,"120,896",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,123,40,Medical Equipment,7500MN1000,Combat Support Medical,A,Weapon System Cost,Add,0,"59,761",0,0,0,"59,761",0,"5,763",0,0,0,0,0,"5,763",0,0,0,"5,763",0,"65,524",0,0,0,"65,524",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,124,45,Maintenance Equipment,0639G05301,Mobile Maintenance Equipment Systems,A,Weapon System Cost,Add,0,"35,694",0,0,0,"35,694",0,"1,609",0,0,0,0,0,"1,609",0,0,0,"1,609",0,"37,303",0,0,0,"37,303",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,125,45,Maintenance Equipment,9562ML5345,Items Less Than $5.0M (Maint Eq),A,Weapon System Cost,Add,0,"2,716",0,0,0,"2,716",0,145,0,0,0,0,0,145,0,0,0,145,0,"2,861",0,0,0,"2,861",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,126,50,Construction Equipment,0375R03800,"Grader, Road Mtzd, Hvy, 6x4 (CCE)",A,Weapon System Cost,Add,0,"1,742",0,0,0,"1,742",0,"3,047",0,0,0,0,0,"3,047",0,0,0,"3,047",0,"4,789",0,0,0,"4,789",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,127,50,Construction Equipment,0822RA0100,"Scrapers,  Earthmoving",A,Weapon System Cost,Add,0,"26,233",0,0,0,"26,233",0,0,0,0,0,0,0,0,0,0,0,0,0,"26,233",0,0,0,"26,233",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,128,50,Construction Equipment,4428X01500,Hydraulic Excavator,A,Weapon System Cost,Add,0,"1,123",0,0,0,"1,123",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,123",0,0,0,"1,123",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,129,50,Construction Equipment,4700M05800,"Tractor, Full Tracked",A,Weapon System Cost,Add,0,0,0,0,0,0,0,"4,426",0,0,0,0,0,"4,426",0,0,0,"4,426",0,"4,426",0,0,0,"4,426",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,130,50,Construction Equipment,4734R06701,All Terrain Cranes,A,Weapon System Cost,Add,0,"65,285",0,0,0,"65,285",0,0,0,0,0,0,0,0,0,0,0,0,0,"65,285",0,0,0,"65,285",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,131,50,Construction Equipment,7495R05901,High Mobility Engineer Excavator (HMEE),A,Weapon System Cost,Add,0,"1,743",0,0,0,"1,743",0,"2,900",0,0,0,0,0,"2,900",0,0,0,"2,900",0,"4,643",0,0,0,"4,643",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,132,50,Construction Equipment,9090R07001,Enhanced Rapid Airfield Construction Capap,A,Weapon System Cost,Add,0,"2,779",0,0,0,"2,779",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,779",0,0,0,"2,779",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,133,50,Construction Equipment,9120M05500,Const Equip Esp,A,Weapon System Cost,Add,0,"26,712",0,0,0,"26,712",0,0,0,0,0,0,0,0,0,0,0,0,0,"26,712",0,0,0,"26,712",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,134,50,Construction Equipment,9462ML5350,Items Less Than $5.0M (Const Equip),A,Weapon System Cost,Add,0,"6,649",0,0,0,"6,649",0,96,0,0,0,0,0,96,0,0,0,96,0,"6,745",0,0,0,"6,745",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,135,55,Rail Float Containerization Equipment,3569M11101,Army Watercraft Esp,A,Weapon System Cost,Add,0,"21,860",0,0,0,"21,860",0,0,0,0,0,0,0,0,0,0,0,0,0,"21,860",0,0,0,"21,860",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,136,55,Rail Float Containerization Equipment,9552ML5355,Items Less Than $5.0M (Float/Rail),A,Weapon System Cost,Add,0,"1,967",0,0,0,"1,967",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,967",0,0,0,"1,967",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,137,60,Generators,0426MA9800,Generators and Associated Equip,A,Weapon System Cost,Add,0,"113,266",0,0,0,"113,266",0,"31,761",0,0,0,0,0,"31,761",0,0,0,"31,761",0,"145,027",0,0,0,"145,027",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,138,60,Generators,9012R42501,Tactical Electric Power Recapitalization,A,Weapon System Cost,Add,0,"7,867",0,0,0,"7,867",0,0,0,0,0,0,0,0,0,0,0,0,0,"7,867",0,0,0,"7,867",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,139,65,Material Handling Equipment,5558G41001,Family of Forklifts,A,Weapon System Cost,Add,0,"2,307",0,0,0,"2,307",0,846,0,0,0,0,0,846,0,0,0,846,0,"3,153",0,0,0,"3,153",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,140,70,Training Equipment,1780MA6600,Combat Training Centers Support,A,Weapon System Cost,Add,0,"75,359",0,"5,349",0,"80,708",0,0,0,0,0,0,0,0,0,0,0,0,0,"75,359",0,"5,349",0,"80,708",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,141,70,Training Equipment,2062NA0100,"Training Devices, Nonsystem",A,Weapon System Cost,Add,0,"253,050",0,0,0,"253,050",0,0,0,0,0,0,0,0,0,0,0,0,0,"253,050",0,0,0,"253,050",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,142,70,Training Equipment,6650NA0170,Close Combat Tactical Trainer,A,Weapon System Cost,Add,0,"48,271",0,"11,500",0,"59,771",0,0,0,0,0,0,0,0,0,0,0,0,0,"48,271",0,"11,500",0,"59,771",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,143,70,Training Equipment,6800NA0173,Aviation Combined Arms Tactical Trainer,A,Weapon System Cost,Add,0,"40,000",0,0,0,"40,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"40,000",0,0,0,"40,000",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,144,70,Training Equipment,6860NA0176,Gaming Technology In Support of Army Training,A,Weapon System Cost,Add,0,"11,543",0,0,0,"11,543",0,0,0,0,0,0,0,0,0,0,0,0,0,"11,543",0,0,0,"11,543",U
2035A,"Other Procurement, Army",ARMY,03,Other Support Equipment,145,80,Test Measure and Dig Equipment (TMD),0100N10000,Calibration Sets Equipment,A,Weapon System Cost,Add,0,"4,963",0,0,0,"4,963",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,963",0,0,0,"4,963",U
